transaction_id,customer_id,merchant_id,transaction_datetime,transaction_amount,payment_method,channel,device_type,merchant_category,customer_location,transaction_status,failure_reason,processor_response_ms,is_fraud,is_chargeback
TXN00032035,CUST000041,MERCH00329,2024-02-13 06:56:20,78.15,ACH,Online,Tablet,Healthcare,CA,Approved,None,282,0,0
TXN00041730,CUST003491,MERCH00414,2024-07-23 02:25:28,80.94,Credit Card,Online,POS Terminal,Retail,FL,Approved,None,292,1,1
TXN00047176,CUST008347,MERCH00175,2024-07-31 11:26:43,23.18,Debit Card,Mobile App,Desktop,Retail,IL,Approved,None,643,0,0
TXN00096365,CUST010096,MERCH00133,2024-12-12 10:42:44,22.07,Digital Wallet,In-Store,Mobile,Restaurant,NY,Approved,None,482,0,0
TXN00098407,CUST010349,MERCH00321,2024-05-08 17:42:19,88.55,Debit Card,In-Store,Mobile,Restaurant,WA,Failed,Insufficient Funds,678,0,0
TXN00066101,CUST011656,MERCH00605,2024-09-22 08:50:29,20.54,Credit Card,Online,POS Terminal,Fuel,PA,Approved,None,266,0,0
TXN00028919,CUST005975,MERCH00697,2024-07-29 09:45:18,52.0,Credit Card,Online,POS Terminal,Restaurant,MA,Approved,None,409,1,0
TXN00042970,CUST002826,MERCH00005,2024-11-22 20:28:16,64.34,Debit Card,In-Store,Desktop,Retail,CA,Approved,None,554,0,0
TXN00042879,CUST000671,MERCH00127,2024-02-16 21:54:02,34.1,Debit Card,In-Store,Mobile,Entertainment,GA,Approved,None,451,0,0
TXN00090912,CUST010405,MERCH00740,2024-02-05 23:35:39,34.35,Debit Card,Mobile App,POS Terminal,Fuel,CO,Approved,None,530,0,0
TXN00093577,CUST008328,MERCH00476,2024-07-24 17:08:57,67.83,Credit Card,Mobile App,Tablet,Retail,NC,Approved,None,424,0,0
TXN00019228,CUST001594,MERCH00248,2024-02-09 15:54:22,39.66,Debit Card,In-Store,POS Terminal,Retail,AZ,Approved,None,749,0,0
TXN00010364,CUST008670,MERCH00161,2024-07-29 22:37:11,36.53,Digital Wallet,In-Store,Mobile,,OR,Approved,None,169,0,0
TXN00046380,CUST009459,MERCH00182,2024-11-20 20:31:57,32.65,Credit Card,Online,Tablet,Electronics,NY,Approved,None,80,0,0
TXN00076501,CUST003562,MERCH00307,2024-10-27 14:38:06,29.91,Debit Card,In-Store,Mobile,Healthcare,AZ,Approved,None,457,0,0
TXN00006354,CUST006388,MERCH00054,2024-03-30 09:09:48,126.46,Debit Card,Online,Mobile,Retail,NY,Approved,None,373,0,0
TXN00070336,CUST004027,MERCH00245,2024-05-27 22:55:29,2.84,ACH,In-Store,Mobile,Electronics,TX,Approved,None,129,1,0
TXN00079560,CUST010361,MERCH00529,2024-11-01 09:49:07,54.63,Credit Card,Online,Desktop,Grocery,NV,Failed,Expired Card,472,0,0
TXN00094640,CUST003371,MERCH00151,2024-04-07 03:11:50,15.34,Digital Wallet,In-Store,Desktop,Electronics,MA,Approved,None,238,0,0
TXN00092585,CUST003476,MERCH00645,2024-02-07 01:06:30,19.87,Credit Card,Online,POS Terminal,Healthcare,FL,Approved,None,380,0,0
TXN00049905,CUST004079,MERCH00484,2024-11-26 20:49:15,21.32,Credit Card,Online,POS Terminal,Restaurant,MA,Approved,None,241,0,0
TXN00037619,CUST009331,MERCH00050,2024-03-27 04:48:53,171.98,Debit Card,In-Store,Tablet,Entertainment,NV,Approved,None,551,0,0
TXN00077531,CUST011123,MERCH00187,2024-03-27 05:48:21,42.26,Debit Card,In-Store,Desktop,Subscription,OH,Approved,None,542,0,0
TXN00039609,CUST006596,MERCH00784,2024-04-01 11:35:28,56.78,Digital Wallet,In-Store,Mobile,Travel,CO,Approved,None,707,0,0
TXN00021141,CUST008463,MERCH00328,2024-01-20 13:15:41,38.85,ACH,Online,Mobile,Electronics,GA,Failed,Processor Timeout,591,0,0
TXN00051786,CUST005903,MERCH00576,2024-07-03 23:19:08,21.73,Debit Card,Online,Mobile,Healthcare,CO,Approved,None,332,0,0
TXN00093302,CUST010104,MERCH00470,2024-09-11 03:11:12,18.16,Credit Card,Mobile App,Desktop,Restaurant,FL,Approved,None,604,0,0
TXN00021016,CUST009448,MERCH00191,2024-10-09 07:12:15,22.25,Credit Card,Online,Mobile,Healthcare,TX,Approved,None,163,0,1
TXN00072005,CUST006387,MERCH00795,2024-03-24 12:08:34,26.41,Debit Card,In-Store,Desktop,Subscription,MA,Approved,None,416,0,0
TXN00027793,CUST005376,MERCH00670,2024-02-04 12:23:05,48.93,Credit Card,Online,Mobile,Electronics,CO,Approved,None,294,0,0
TXN00022425,CUST007045,MERCH00289,2024-08-14 12:43:41,33.49,Credit Card,In-Store,Mobile,Grocery,PA,Approved,None,457,0,0
TXN00033534,CUST007441,MERCH00636,2024-01-31 02:39:47,75.29,Credit Card,Online,Mobile,Travel,TX,Approved,None,530,0,0
TXN00020007,CUST003783,MERCH00532,2024-03-09 09:21:21,5.62,Digital Wallet,In-Store,Mobile,Grocery,OH,Approved,None,452,0,0
TXN00082619,CUST011574,MERCH00415,2024-10-05 12:08:55,81.16,Debit Card,Mobile App,Desktop,Entertainment,NC,Approved,None,730,0,0
TXN00084127,CUST005011,MERCH00570,2024-10-07 16:55:59,76.02,ACH,In-Store,Desktop,Entertainment,OR,Failed,Invalid Account,605,0,0
TXN00067830,CUST007750,MERCH00164,2024-11-12 19:20:40,97.34,Debit Card,In-Store,POS Terminal,Restaurant,NY,Approved,None,596,0,0
TXN00028807,CUST005026,MERCH00463,2024-02-25 08:59:41,34.51,Debit Card,In-Store,Desktop,Financial Services,NV,Approved,None,636,0,0
TXN00070646,CUST009313,MERCH00322,2024-01-21 13:13:50,70.6,Digital Wallet,Online,Tablet,Subscription,IL,Approved,None,270,0,0
TXN00047634,CUST003341,MERCH00214,2024-08-29 14:23:12,45.92,ACH,Online,Mobile,Travel,AZ,Approved,None,425,0,0
TXN00005305,CUST002914,MERCH00737,2024-03-30 19:29:04,59.44,Debit Card,Mobile App,Desktop,Grocery,AZ,Approved,None,371,0,0
TXN00064672,CUST006430,MERCH00046,2024-05-30 06:46:06,29.14,Digital Wallet,Online,Desktop,Restaurant,CA,Approved,None,311,0,0
TXN00060871,CUST006750,MERCH00006,2024-08-20 13:49:30,37.42,Debit Card,In-Store,Mobile,Electronics,PA,Approved,None,754,0,0
TXN00087862,CUST010687,MERCH00724,2024-01-28 19:05:22,14.71,Credit Card,In-Store,Desktop,Fuel,FL,Approved,None,850,0,0
TXN00009762,CUST000426,MERCH00472,2024-07-21 02:04:30,39.41,Credit Card,Online,Mobile,Fuel,CA,Approved,None,623,0,0
TXN00085739,CUST000460,MERCH00546,2024-12-14 07:50:22,63.41,Credit Card,Online,Desktop,Grocery,NC,Approved,None,623,0,0
TXN00020600,CUST000689,MERCH00286,2024-04-06 05:56:15,190.55,Digital Wallet,Mobile App,Mobile,Restaurant,NV,Failed,Processor Timeout,305,0,0
TXN00077115,CUST003288,MERCH00178,2024-06-11 08:40:05,14.3,Credit Card,Online,Mobile,Grocery,PA,Approved,None,238,0,0
TXN00075635,CUST009415,MERCH00677,2024-03-08 09:59:17,52.9,Digital Wallet,In-Store,Desktop,Healthcare,CA,Approved,None,440,0,0
TXN00032872,CUST010242,MERCH00029,2024-12-27 11:52:30,42.02,Digital Wallet,Online,POS Terminal,Retail,MA,Failed,Invalid Account,383,0,0
TXN00094285,CUST002544,MERCH00378,2024-09-15 18:27:16,26.47,Credit Card,Online,POS Terminal,Financial Services,AZ,Approved,None,310,0,0
TXN00009932,CUST008756,MERCH00655,2024-10-06 08:53:54,14.45,Credit Card,Online,Desktop,Grocery,TX,Approved,None,675,0,0
TXN00093971,CUST007197,MERCH00173,2024-07-29 17:48:26,9.54,Debit Card,Online,Desktop,Travel,FL,Approved,None,482,0,0
TXN00010184,CUST006774,MERCH00606,2024-02-10 06:56:52,9.15,Credit Card,Online,Mobile,Grocery,NV,Approved,None,491,0,0
TXN00053548,CUST008152,MERCH00075,2024-02-28 05:41:45,59.1,Debit Card,Online,Tablet,Grocery,TX,Approved,None,487,0,0
TXN00094462,CUST002778,MERCH00776,2024-05-02 15:11:32,77.0,Credit Card,Online,POS Terminal,Retail,GA,Approved,None,313,0,0
TXN00089341,CUST009257,MERCH00168,2024-01-06 22:47:28,9.93,Debit Card,In-Store,Mobile,Subscription,OR,Approved,None,392,0,0
TXN00022827,CUST007357,MERCH00115,2024-03-07 17:20:14,3.45,Debit Card,Online,Desktop,Restaurant,OH,Approved,None,488,0,0
TXN00003370,CUST009704,MERCH00109,2024-09-07 23:22:57,102.24,Debit Card,In-Store,Mobile,Electronics,AZ,Approved,None,476,0,0
TXN00033721,CUST011070,MERCH00101,2024-12-04 06:44:42,26.49,Credit Card,Online,Mobile,Retail,OH,Approved,None,301,0,0
TXN00005698,CUST002436,MERCH00362,2024-03-25 21:30:48,84.55,Credit Card,Online,Desktop,Entertainment,NC,Approved,None,577,0,0
TXN00007745,CUST008363,MERCH00301,2024-03-12 07:12:23,6.23,Debit Card,Mobile App,Desktop,Electronics,OH,Approved,None,399,0,0
TXN00021525,CUST005595,MERCH00665,2024-11-08 15:44:46,34.66,Debit Card,In-Store,Desktop,Electronics,OH,Failed,Suspected Fraud,889,0,0
TXN00070342,CUST007310,MERCH00275,2024-03-27 03:18:09,214.66,ACH,Online,Tablet,Financial Services,OR,Approved,None,467,0,0
TXN00040416,CUST011190,MERCH00236,2024-08-14 04:00:14,35.09,ACH,Online,Desktop,Electronics,WA,Failed,Invalid Account,392,0,0
TXN00027194,CUST008737,MERCH00274,2024-03-16 20:16:38,297.45,Credit Card,Mobile App,Mobile,Travel,AZ,Approved,None,218,0,0
TXN00089381,CUST002606,MERCH00313,2024-12-11 00:39:49,47.89,Debit Card,In-Store,Mobile,Travel,AZ,Approved,None,536,0,0
TXN00056586,CUST007082,MERCH00183,2024-06-28 07:05:06,81.23,Digital Wallet,Mobile App,POS Terminal,Financial Services,MA,Failed,Merchant Decline,451,0,0
TXN00078952,CUST000128,MERCH00357,2024-12-07 20:21:09,18.51,Digital Wallet,Online,Mobile,Entertainment,CA,Approved,None,437,0,0
TXN00000333,CUST008884,MERCH00361,2024-05-06 21:19:51,13.97,Credit Card,Online,Mobile,Retail,CO,Approved,None,543,0,0
TXN00022830,CUST011787,MERCH00226,2024-08-19 01:24:26,34.68,ACH,In-Store,Desktop,Entertainment,WA,Approved,None,423,0,0
TXN00037656,CUST007797,MERCH00599,2024-03-24 21:31:42,33.69,Digital Wallet,Online,Desktop,Restaurant,CO,Approved,None,194,0,0
TXN00022640,CUST003182,MERCH00032,2024-05-09 19:06:54,20.04,Credit Card,In-Store,Tablet,Grocery,OH,Approved,None,268,0,0
TXN00092992,CUST011757,MERCH00619,2024-03-18 00:01:53,161.14,Credit Card,Online,Desktop,Restaurant,CA,Approved,None,440,0,0
TXN00074283,CUST000362,MERCH00711,2024-09-22 11:07:19,18.24,Credit Card,Mobile App,Mobile,Restaurant,IL,Approved,None,314,0,0
TXN00045461,CUST003335,MERCH00142,2024-10-11 22:14:03,104.79,Credit Card,In-Store,Mobile,Fuel,TX,Approved,None,600,0,0
TXN00060473,CUST009267,MERCH00031,2024-12-30 11:24:52,200.54,Credit Card,Mobile App,Mobile,Healthcare,OR,Approved,None,293,0,0
TXN00054112,CUST001967,MERCH00105,2024-06-12 16:19:38,4.72,Debit Card,Mobile App,Desktop,Healthcare,OR,Approved,None,551,0,0
TXN00044424,CUST003754,MERCH00533,2024-07-18 21:58:11,170.26,Debit Card,Mobile App,POS Terminal,Healthcare,AZ,Approved,None,787,0,0
TXN00013942,CUST010125,MERCH00120,2024-11-21 00:30:17,20.51,Credit Card,Online,Desktop,Electronics,OH,Approved,None,471,0,0
TXN00032280,CUST004316,MERCH00457,2024-08-19 20:20:18,11.39,Credit Card,Online,Desktop,Grocery,MA,Approved,None,441,0,0
TXN00062965,CUST000694,MERCH00150,2024-12-12 02:19:36,35.78,Debit Card,In-Store,Desktop,Retail,NC,Approved,None,409,0,0
TXN00068362,CUST004623,MERCH00049,2024-07-16 06:20:04,7.73,Credit Card,Online,POS Terminal,Financial Services,IL,Approved,None,321,0,0
TXN00020119,CUST008207,MERCH00241,2024-09-30 19:14:29,7.91,Credit Card,In-Store,POS Terminal,Restaurant,MA,Approved,None,267,0,0
TXN00058135,CUST007741,MERCH00431,2024-11-14 08:27:05,79.9,Debit Card,Mobile App,Desktop,Grocery,NY,Approved,None,361,0,0
TXN00089223,CUST008347,MERCH00562,2024-10-20 06:59:59,13.63,Credit Card,Online,Desktop,Retail,TX,Approved,None,1041,1,0
TXN00001275,CUST006752,MERCH00007,2024-10-27 18:39:38,109.03,Debit Card,In-Store,Desktop,Fuel,MA,Approved,None,532,0,0
TXN00016596,CUST007501,MERCH00349,2024-12-22 01:21:57,143.87,Credit Card,Online,Desktop,Entertainment,FL,Approved,None,360,0,0
TXN00087222,CUST010806,MERCH00547,2024-12-02 13:26:04,137.55,Credit Card,Online,Mobile,Restaurant,OR,Approved,None,277,0,0
TXN00045240,CUST011743,MERCH00072,2024-01-14 04:05:48,165.04,Digital Wallet,Mobile App,Desktop,Retail,OR,Approved,None,284,0,0
TXN00005614,CUST011005,MERCH00697,2024-02-03 21:54:42,33.0,Credit Card,In-Store,Tablet,Restaurant,MA,Approved,None,434,0,0
TXN00025894,CUST002927,MERCH00052,2024-10-13 04:54:20,19.8,ACH,Online,Mobile,Fuel,NY,Approved,None,491,0,0
TXN00017736,CUST011590,MERCH00408,2024-10-01 23:47:06,22.36,Debit Card,In-Store,POS Terminal,Retail,OR,Failed,Merchant Decline,439,0,0
TXN00077362,CUST003647,MERCH00065,2024-10-05 02:55:36,11.57,Digital Wallet,Mobile App,Mobile,Retail,CA,Approved,None,231,0,0
TXN00095764,CUST002336,MERCH00044,2024-01-02 20:50:41,64.39,Debit Card,In-Store,Mobile,Financial Services,CA,Approved,None,322,0,0
TXN00077651,CUST011018,MERCH00299,2024-02-25 01:27:43,62.56,Debit Card,In-Store,Desktop,Financial Services,GA,Approved,None,451,0,0
TXN00064284,CUST002939,MERCH00024,2024-05-26 01:28:22,65.2,ACH,Mobile App,Mobile,Travel,OR,Approved,None,388,0,0
TXN00048514,CUST006585,MERCH00421,2024-01-01 00:42:24,28.88,Debit Card,Mobile App,Mobile,Entertainment,GA,Failed,Merchant Decline,202,0,0
TXN00071920,CUST000035,MERCH00349,2024-04-18 08:26:54,19.22,Credit Card,Online,POS Terminal,Retail,OH,Failed,Network Error,592,0,0
TXN00020830,CUST010889,MERCH00046,2024-02-01 13:05:29,8.57,Digital Wallet,Online,Mobile,Retail,CO,Approved,None,780,0,0
TXN00085048,CUST002061,MERCH00344,2024-03-05 09:41:39,12.96,Credit Card,In-Store,Mobile,Healthcare,NY,Approved,None,376,0,0
TXN00032722,CUST005418,MERCH00379,2024-06-11 14:35:11,20.49,Debit Card,Online,Desktop,Retail,CA,Approved,None,591,0,0
TXN00095747,CUST000375,MERCH00114,2024-08-17 03:03:20,38.4,Debit Card,Online,POS Terminal,Grocery,MA,Approved,None,225,0,0
TXN00056305,CUST004739,MERCH00151,2024-09-12 22:22:35,107.76,Credit Card,Mobile App,Tablet,Grocery,PA,Approved,None,366,0,0
TXN00049177,CUST007974,MERCH00368,2024-04-29 16:45:19,34.13,Debit Card,Online,Tablet,Financial Services,PA,Approved,None,372,0,0
TXN00009674,CUST004265,MERCH00315,2024-02-22 04:04:20,43.21,Credit Card,In-Store,POS Terminal,Travel,CO,Approved,None,601,0,0
TXN00044258,CUST005426,MERCH00181,2024-06-08 10:25:07,159.97,ACH,Online,Desktop,Fuel,FL,Approved,None,164,0,0
TXN00074262,CUST001295,MERCH00755,2024-06-26 13:36:02,10.21,Digital Wallet,Online,Desktop,Travel,NV,Approved,None,502,0,0
TXN00096629,CUST004977,MERCH00371,2024-06-13 20:21:39,6.34,Digital Wallet,Mobile App,Desktop,Electronics,FL,Approved,None,140,0,0
TXN00011558,CUST006137,MERCH00263,2024-01-16 07:43:44,49.06,ACH,Mobile App,Mobile,Grocery,GA,Approved,None,325,0,0
TXN00016335,CUST009762,MERCH00585,2024-11-09 21:41:00,22.48,Debit Card,Online,Desktop,Grocery,AZ,Approved,None,673,0,0
TXN00034363,CUST001396,MERCH00286,2024-05-25 09:19:45,16.72,Credit Card,In-Store,POS Terminal,Subscription,OH,Approved,None,521,0,0
TXN00024317,CUST007854,MERCH00537,2024-10-18 03:44:38,32.55,Debit Card,In-Store,POS Terminal,Restaurant,CA,Approved,None,610,0,0
TXN00058978,CUST005364,MERCH00024,2024-07-21 01:12:00,41.94,Credit Card,In-Store,Desktop,Grocery,AZ,Failed,Expired Card,558,0,0
TXN00076764,CUST008486,MERCH00659,2024-07-08 15:56:58,106.11,Credit Card,Online,Desktop,Grocery,PA,Approved,None,499,0,0
TXN00023719,CUST005801,MERCH00011,2024-07-24 22:10:33,286.85,Credit Card,In-Store,Desktop,Restaurant,OR,Approved,None,604,0,0
TXN00007747,CUST002090,MERCH00709,2024-10-17 00:59:46,52.99,Credit Card,Online,Desktop,Restaurant,NC,Approved,None,615,0,0
TXN00093687,CUST001477,MERCH00620,2024-01-08 11:34:34,69.24,ACH,Online,Mobile,Subscription,AZ,Approved,None,572,1,0
TXN00055019,CUST002905,MERCH00241,2024-02-10 11:58:24,57.56,Debit Card,Mobile App,Mobile,Grocery,NC,Approved,None,109,0,0
TXN00005798,CUST006794,MERCH00007,2024-10-10 23:39:04,56.11,Digital Wallet,Online,Mobile,Grocery,MA,Approved,None,705,0,0
TXN00026514,CUST011744,MERCH00196,2024-07-10 01:48:04,53.38,Debit Card,In-Store,Mobile,Grocery,OH,Approved,None,694,0,0
TXN00058634,CUST006148,MERCH00582,2024-09-18 13:30:46,47.38,Credit Card,Online,POS Terminal,Entertainment,WA,Approved,None,351,0,0
TXN00060746,CUST007320,MERCH00114,2024-07-19 19:10:17,13.33,ACH,In-Store,Tablet,Subscription,FL,Approved,None,316,0,0
TXN00098604,CUST009297,MERCH00627,2024-04-24 10:21:20,9.6,Credit Card,In-Store,Desktop,Electronics,IL,Approved,None,537,0,0
TXN00077410,CUST008244,MERCH00308,2024-01-22 12:07:53,27.78,Debit Card,Online,POS Terminal,Restaurant,OH,Approved,None,514,0,0
TXN00077045,CUST004441,MERCH00505,2024-04-01 10:29:14,99.13,Credit Card,Online,POS Terminal,Financial Services,AZ,Approved,None,429,0,0
TXN00019827,CUST004048,MERCH00784,2024-12-18 00:07:29,94.32,Credit Card,In-Store,POS Terminal,Retail,NC,Approved,None,640,0,0
TXN00002673,CUST002588,MERCH00745,2024-12-06 15:01:08,54.18,Debit Card,In-Store,Desktop,Retail,CA,Approved,None,355,0,0
TXN00065382,CUST003249,MERCH00633,2024-06-02 17:22:50,20.52,Debit Card,Online,POS Terminal,Grocery,GA,Approved,None,538,0,0
TXN00050963,CUST005596,MERCH00473,2024-03-03 02:32:07,187.95,Debit Card,In-Store,Desktop,Travel,AZ,Approved,None,573,0,0
TXN00044632,CUST006653,MERCH00493,2024-07-29 17:51:35,59.79,ACH,In-Store,Mobile,Fuel,CO,Failed,Merchant Decline,567,0,0
TXN00044782,CUST003188,MERCH00669,2024-09-09 09:59:46,24.51,Credit Card,Mobile App,POS Terminal,Retail,WA,Approved,None,538,0,0
TXN00026564,CUST007221,MERCH00241,2024-06-26 21:18:05,35.48,Digital Wallet,In-Store,Desktop,Subscription,NV,Approved,None,463,0,0
TXN00090654,CUST007955,MERCH00427,2024-01-19 17:38:17,19.88,Credit Card,Online,Mobile,Restaurant,CO,Approved,None,650,0,0
TXN00071511,CUST010999,MERCH00238,2024-01-03 03:15:28,187.39,Debit Card,Online,Desktop,Retail,NC,Approved,None,451,0,0
TXN00044246,CUST005275,MERCH00607,2024-07-24 19:14:24,5.2,Credit Card,Mobile App,Tablet,Healthcare,NV,Approved,None,321,0,0
TXN00099565,CUST000374,MERCH00213,2024-02-22 08:38:55,219.46,Credit Card,In-Store,Mobile,Retail,TX,Approved,None,609,0,0
TXN00021587,CUST000082,MERCH00166,2024-10-17 19:20:52,6.77,Debit Card,In-Store,POS Terminal,Financial Services,NC,Failed,Expired Card,362,0,0
TXN00062058,CUST004702,MERCH00444,2024-11-25 18:17:32,28.37,ACH,Online,Desktop,Restaurant,FL,Approved,None,642,0,0
TXN00053929,CUST002697,MERCH00319,2024-09-12 01:25:02,85.65,Credit Card,Online,Desktop,Healthcare,NY,Approved,None,512,0,0
TXN00051725,CUST011861,MERCH00290,2024-12-01 00:11:14,24.82,Debit Card,Mobile App,Desktop,Restaurant,AZ,Failed,Expired Card,468,0,0
TXN00014468,CUST000912,MERCH00343,2024-03-25 14:26:28,43.0,Digital Wallet,Online,POS Terminal,Fuel,GA,Approved,None,316,0,0
TXN00058053,CUST005241,MERCH00364,2024-05-28 21:46:51,100.27,Digital Wallet,Online,Mobile,Electronics,NC,Approved,None,334,0,0
TXN00031574,CUST000304,MERCH00375,2024-02-28 16:26:20,16.83,Credit Card,Mobile App,Desktop,Retail,FL,Approved,None,425,0,0
TXN00088642,CUST005910,MERCH00523,2024-03-26 11:15:26,87.68,Credit Card,Mobile App,Mobile,Subscription,TX,Approved,None,272,0,0
TXN00080322,CUST007708,MERCH00515,2024-08-14 00:44:53,38.17,Digital Wallet,In-Store,Mobile,Retail,TX,Approved,None,835,1,0
TXN00088234,CUST010747,MERCH00145,2024-11-24 06:09:27,25.89,Debit Card,Online,Desktop,Travel,NV,Approved,None,579,0,0
TXN00098246,CUST010424,MERCH00160,2024-02-14 12:16:04,6.67,Credit Card,Online,POS Terminal,Grocery,PA,Approved,None,336,0,0
TXN00099343,CUST001060,MERCH00370,2024-03-14 05:56:31,119.26,ACH,Online,Mobile,Healthcare,GA,Approved,None,632,0,0
TXN00020733,CUST011007,MERCH00021,2024-07-30 13:03:37,26.24,Debit Card,Mobile App,POS Terminal,Financial Services,IL,Approved,None,364,0,0
TXN00026778,CUST002824,MERCH00772,2024-07-28 22:21:13,8.71,Digital Wallet,Mobile App,Desktop,Financial Services,GA,Approved,None,440,0,0
TXN00029482,CUST000975,MERCH00174,2024-12-27 13:06:58,26.98,Credit Card,Mobile App,Tablet,Healthcare,NC,Approved,None,656,0,0
TXN00058475,CUST002680,MERCH00209,2024-06-18 06:48:19,30.68,Debit Card,Mobile App,Mobile,Restaurant,IL,Approved,None,725,0,0
TXN00029559,CUST002523,MERCH00281,2024-09-06 15:40:06,59.54,ACH,In-Store,POS Terminal,Fuel,NC,Approved,None,180,0,0
TXN00053616,CUST010753,MERCH00436,2024-12-06 05:26:56,28.51,Digital Wallet,Online,Desktop,Fuel,CA,Approved,None,451,0,0
TXN00032080,CUST000442,MERCH00136,2024-04-08 14:46:17,12.17,Debit Card,Online,Desktop,Healthcare,TX,Failed,Processor Timeout,427,0,0
TXN00033494,CUST007155,MERCH00755,2024-11-12 18:55:22,14.75,Credit Card,In-Store,Tablet,Electronics,NY,Approved,None,813,0,0
TXN00054868,CUST008857,MERCH00613,2024-08-21 02:58:34,97.44,Credit Card,Mobile App,Desktop,Restaurant,FL,Approved,None,137,0,0
TXN00081433,CUST006517,MERCH00296,2024-01-04 13:17:18,278.29,Debit Card,In-Store,Mobile,Subscription,CO,Approved,None,743,0,0
TXN00045171,CUST004338,MERCH00761,2024-10-25 10:27:11,100.43,Debit Card,In-Store,Mobile,Fuel,GA,Approved,None,820,0,0
TXN00071451,CUST010501,MERCH00429,2024-09-17 11:25:53,394.08,Debit Card,Online,Mobile,Retail,CO,Approved,None,89,0,0
TXN00086499,CUST009383,MERCH00353,2024-07-01 23:07:42,60.14,Digital Wallet,In-Store,Desktop,Restaurant,CO,Approved,None,305,0,0
TXN00039973,CUST010611,MERCH00332,2024-11-18 05:43:40,70.32,Credit Card,Online,Desktop,Fuel,WA,Approved,None,344,0,0
TXN00040183,CUST006299,MERCH00123,2024-05-20 00:12:19,9.72,Credit Card,In-Store,Desktop,Grocery,FL,Approved,None,459,0,0
TXN00022847,CUST002833,MERCH00495,2024-07-04 22:34:51,6.6,ACH,Online,Desktop,Grocery,AZ,Approved,None,941,0,0
TXN00021340,CUST006801,MERCH00669,2024-07-18 05:42:36,105.82,Debit Card,In-Store,Tablet,Healthcare,CA,Approved,None,203,0,0
TXN00061531,CUST000791,MERCH00355,2024-07-27 04:12:49,17.05,Debit Card,Online,Desktop,Travel,TX,Approved,None,229,0,0
TXN00073833,CUST003055,MERCH00210,2024-03-20 02:55:55,12.77,Debit Card,In-Store,Mobile,Entertainment,OR,Approved,None,457,0,0
TXN00090004,CUST009081,MERCH00628,2024-10-29 17:59:16,11.68,Credit Card,Online,Mobile,Restaurant,MA,Approved,None,214,0,0
TXN00070417,CUST008759,MERCH00256,2024-07-04 07:20:44,18.29,Digital Wallet,Online,Desktop,Fuel,AZ,Approved,None,561,0,0
TXN00050587,CUST002021,MERCH00622,2024-04-17 14:09:36,4.78,Debit Card,In-Store,Tablet,Electronics,CO,Approved,None,712,0,0
TXN00085896,CUST009048,MERCH00003,2024-05-13 04:36:26,2.02,Debit Card,Online,Desktop,Retail,NV,Approved,None,319,0,0
TXN00024659,CUST008243,MERCH00168,2024-07-01 11:58:56,24.73,Credit Card,Online,Mobile,Grocery,FL,Approved,None,425,0,0
TXN00085164,CUST001758,MERCH00111,2024-01-16 22:47:49,39.45,Credit Card,In-Store,Desktop,Retail,IL,Approved,None,342,0,0
TXN00051428,CUST007335,MERCH00250,2024-06-11 07:26:12,10.24,Debit Card,In-Store,Desktop,Entertainment,NY,Approved,None,424,0,0
TXN00003276,CUST003071,MERCH00778,2024-04-04 03:35:48,69.31,ACH,In-Store,Tablet,Retail,NV,Approved,None,80,0,0
TXN00020563,CUST010751,MERCH00662,2024-08-09 14:21:17,123.44,Debit Card,In-Store,POS Terminal,Restaurant,AZ,Approved,None,379,0,0
TXN00090944,CUST008846,MERCH00581,2024-05-19 15:02:02,66.59,Debit Card,Online,POS Terminal,Restaurant,TX,Approved,None,486,0,1
TXN00051809,CUST004787,MERCH00417,2024-11-21 10:51:52,10.01,Credit Card,Online,POS Terminal,Grocery,PA,Failed,Network Error,437,0,0
TXN00089140,CUST007813,MERCH00385,2024-08-08 18:17:01,13.0,Digital Wallet,Online,POS Terminal,Electronics,OH,Approved,None,487,0,0
TXN00091501,CUST004098,MERCH00683,2024-11-15 16:11:25,32.31,Credit Card,Online,Desktop,Retail,AZ,Approved,None,322,0,0
TXN00051591,CUST011587,MERCH00416,2024-04-26 10:54:23,29.43,Credit Card,Online,Desktop,Fuel,NY,Approved,None,811,0,0
TXN00024368,CUST002749,MERCH00495,2024-02-16 10:48:43,46.69,Debit Card,Mobile App,Desktop,Grocery,AZ,Approved,None,670,0,0
TXN00055531,CUST010722,MERCH00314,2024-04-17 21:00:29,39.15,Credit Card,Mobile App,POS Terminal,Retail,IL,Approved,None,270,0,0
TXN00011066,CUST011379,MERCH00747,2024-02-21 17:55:01,158.04,Credit Card,Mobile App,Mobile,Retail,IL,Approved,None,457,0,0
TXN00066990,CUST004827,MERCH00678,2024-07-06 19:39:33,10.88,Credit Card,Online,Desktop,Healthcare,CO,Approved,None,556,0,0
TXN00059821,CUST003462,MERCH00575,2024-05-01 09:03:35,31.68,Debit Card,In-Store,Desktop,Retail,FL,Approved,None,653,0,0
TXN00076933,CUST002518,MERCH00212,2024-04-12 22:30:01,166.26,Credit Card,In-Store,Desktop,Grocery,TX,Approved,None,216,1,0
TXN00040230,CUST006592,MERCH00631,2024-02-14 12:49:19,7.41,Credit Card,In-Store,Mobile,Fuel,CA,Approved,None,386,0,0
TXN00068191,CUST002737,MERCH00749,2024-03-15 13:16:04,21.04,ACH,In-Store,Mobile,Travel,CA,Approved,None,412,0,0
